Start,End,Duration,Observer,BV,TV,UV,MK,OS,BE,NH,SS,CH,NG,UA,RS,BW,SW,RT,RL,UB,GE,UE,AK,ML,PG,UF,UR,TOTAL,WindSpd,WindDir,Temp,CloudCover,Visibility,FlightDIR,FlightHT,SkyCode,Counter,Observer1,Observer2,Observer3,Observer4,HawkYear
'2018-08-21 08:00','2018-08-21 09:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,180,19,100,?,?,(none),'5: Fog or Dense Haze','Rob Feldman',?,?,?,?,2018
'2018-08-21 07:00','2018-08-21 08:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,19,100,0,?,(none),'5: Fog or Dense Haze','Rob Feldman',?,?,?,?,2018
'2018-08-20 15:00','2018-08-20 16:00',60,60,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,135,24,40,25,180,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 14:00','2018-08-20 15:00',60,60,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,157.5,24,40,20,225,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 13:00','2018-08-20 14:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,8.5,135,24,50,20,225,'3: At limit of unaided vision','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 12:00','2018-08-20 13:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,11,8.5,135,23,90,15,180,'3: At limit of unaided vision','3: Overcast','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 11:00','2018-08-20 12:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,135,0,80,12,225,'3: At limit of unaided vision','3: Overcast','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 10:00','2018-08-20 11:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,8,8.5,135,22,50,15,225,'3: At limit of unaided vision','1: Partly Cloudy','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 09:00','2018-08-20 10:00',60,60,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,8.5,135,20,100,2,225,'2: Unaided eye','3: Overcast','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 08:00','2018-08-20 09:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,135,18,100,?,?,?,'3: Overcast','Jesse Amesbury',?,?,?,?,2018
'2018-08-20 07:00','2018-08-20 08:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90,19,100,?,?,?,'5: Fog or Dense Haze','Jesse Amesbury',?,?,?,?,2018
'2018-08-19 15:00','2018-08-19 16:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157.5,20,100,77,?,?,'3: Overcast','Scott Morrison','Jason Deeter','Jesse amesbury',?,?,2018
'2018-08-19 14:00','2018-08-19 15:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,135,20,100,77,?,?,'3: Overcast','Jason Deeter','Scott Morrison','Jesse amesbury',?,?,2018
'2018-08-19 13:00','2018-08-19 14:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,20,100,77,?,(none),'3: Overcast','Scott Morrison','Jason Deeter','Jesse Amesbury',?,?,2018
'2018-08-19 12:00','2018-08-19 13:00',60,180,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,157.5,19,100,77,225,'3: At limit of unaided vision','3: Overcast','Jason Deeter','Scott Morrison','Jesse Amesbury',?,?,2018
'2018-08-19 11:00','2018-08-19 12:00',60,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,157.5,21,100,77,112.5,(none),'3: Overcast','Jason Deeter','Scott Morrison','Jesse Amesbury',?,?,2018
'2018-08-19 10:00','2018-08-19 11:00',60,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,112.5,21,100,33,180,'2: Unaided eye','3: Overcast','Jason Deeter','Scott Morrison','Jesse amesbury',?,?,2018
'2018-08-19 09:00','2018-08-19 10:00',60,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,?,18,100,33,?,?,'3: Overcast','Jason Deeter','Scott Morrison','Jesse Amesbury',?,?,2018
'2018-08-19 08:00','2018-08-19 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,90,17,100,13,?,?,'6:  Drizzle','Jason Deeter','Scott Morrison',?,?,?,2018
'2018-08-18 15:00','2018-08-18 16:00',45,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.5,225,27,95,40,225,'2: Unaided eye','5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 14:00','2018-08-18 15:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,292.5,29,90,40,225,'0: Below eye level','5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 13:00','2018-08-18 14:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,292.5,27,50,35,?,(none),'5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 12:00','2018-08-18 13:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.5,292.5,26,40,25,225,'1: Eye level to 30m','5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 11:00','2018-08-18 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8.5,292.5,0,90,15,247.5,'1: Eye level to 30m','5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 10:00','2018-08-18 11:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,292.5,23,100,12,247.5,'0: Below eye level','5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 09:00','2018-08-18 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,315,23,95,10,?,(none),'5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 08:00','2018-08-18 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,315,22,100,10,?,(none),'5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 07:00','2018-08-18 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,292.5,22,90,10,?,(none),'5: Fog or Dense Haze','David Barber','Bracken Brown',?,?,?,2018
'2018-08-18 06:00','2018-08-18 07:00',55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,22,100,10,?,(none),'5: Fog or Dense Haze','Bracken Brown',?,?,?,?,2018
'2018-08-17 15:00','2018-08-17 16:00',30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,29,40,7,?,(none),'1: Partly Cloudy','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 14:00','2018-08-17 15:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,30,35,7,225,'4: Binoculars (to 10X)','1: Partly Cloudy','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 14:00','2018-08-17 15:30',0,120,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,270,30,35,7,202.5,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 13:00','2018-08-17 14:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3,270,30,45,6,202.5,'2: Unaided eye','1: Partly Cloudy','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 12:00','2018-08-17 13:00',60,120,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,8,3,?,30,50,7,225,'3: At limit of unaided vision','1: Partly Cloudy','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 11:00','2018-08-17 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,4,3,180,28,85,4,247.5,'2: Unaided eye','3: Overcast','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 10:00','2018-08-17 11:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,?,26,85,2,180,'2: Unaided eye','3: Overcast','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 09:00','2018-08-17 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,?,27,100,1,?,?,'3: Overcast','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 08:00','2018-08-17 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,26,100,1,?,?,'3: Overcast','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 07:00','2018-08-17 08:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,23,100,2,180,'1: Eye level to 30m','3: Overcast','Jesse Amesbury','Paul Heveran',?,?,?,2018
'2018-08-17 06:15','2018-08-17 07:00',45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,?,23,100,2,202.5,(none),?,'Paul Heveran',?,?,?,?,2018
'2018-08-16 15:00','2018-08-16 16:00',45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,?,30,30,7,?,?,'1: Partly Cloudy','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 14:00','2018-08-16 15:00',60,150,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,315,30,60,6,225,'4: Binoculars (to 10X)','2: Mostly Cloudy','JF Therrien','JF Therrien','Jesse Amesbury',?,?,2018
'2018-08-16 13:00','2018-08-16 14:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,315,30,70,5,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 12:00','2018-08-16 13:00',60,120,0,0,0,0,1,0,1,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,3,270,30,75,5,225,'3: At limit of unaided vision','3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 11:00','2018-08-16 12:00',60,120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,?,30,80,5,225,'4: Binoculars (to 10X)','3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 10:00','2018-08-16 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,?,29,99,3,?,(none),'3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 09:00','2018-08-16 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,337.5,27,95,3,?,(none),'3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 08:00','2018-08-16 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,26,98,2,?,(none),'3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-16 07:00','2018-08-16 08:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,337.5,25,99,3,?,(none),'3: Overcast','JF Therrien','JF Therrien',?,?,?,2018
'2018-08-15 16:00','2018-08-15 17:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,292.5,29,20,?,225,'1: Eye level to 30m','1: Partly Cloudy','Bill Moses',?,?,?,?,2018
'2018-08-15 15:00','2018-08-15 16:00',15,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.5,292.5,31,20,13,225,?,'1: Partly Cloudy','Laurie Goodrich','Jesse Amesbury',?,?,?,2018
'2018-08-15 14:00','2018-08-15 15:00',60,120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.5,292.5,30,20,13,?,?,'1: Partly Cloudy','Laurie Goodrich','Jesse Amesbury',?,?,?,2018
'2018-08-15 13:00','2018-08-15 14:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,292.5,28,15,13,225,?,'0: Clear','Laurie Goodrich','Jesse Amesbury',?,?,?,2018
'2018-08-15 12:00','2018-08-15 13:00',60,120,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,7,8.5,292.5,26,15,13,225,?,'0: Clear','Laurie Goodrich','Jesse Amesbury',?,?,?,2018
'2018-08-15 11:00','2018-08-15 12:00',60,120,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,6,8.5,292.5,25,15,?,?,?,'1: Partly Cloudy','Laurie Goodrich','Adehl Schwaderer',?,?,?,2018
'2018-08-15 10:00','2018-08-15 11:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.5,292.5,24,5,15,?,?,'1: Partly Cloudy','Laurie Goodrich',?,?,?,?,2018
'2018-08-15 09:00','2018-08-15 10:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,292.5,23,5,?,?,?,'1: Partly Cloudy','Laurie Goodrich',?,?,?,?,2018
'2018-08-15 08:00','2018-08-15 09:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,292.5,22,5,12,?,?,'1: Partly Cloudy','Laurie Goodrich',?,?,?,?,2018
'2018-08-15 07:00','2018-08-15 08:00',60,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.5,292.5,19,10,?,?,?,'1: Partly Cloudy','Laurie Goodrich',?,?,?,?,2018
'2018-08-15 06:00','2018-08-15 07:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,315,18,10,12,?,?,'5: Fog or Dense Haze','Laurie Goodrich',?,?,?,?,2018
'2018-08-11 13:00','2018-08-11 14:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,2018
'2018-08-11 12:00','2018-08-11 13:00',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,2018
'2018-08-11 10:00','2018-08-11 11:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,?,0,0,?,?,?,?,?,?,?,?,?,2018
'2018-08-04 13:00','2018-08-04 14:00',30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,15,?,225,?,'1: Partly Cloudy','Bill Moses',?,?,?,?,2018
'2018-08-04 12:00','2018-08-04 13:00',60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,?,225,?,'1: Partly Cloudy','Bill Moses',?,?,?,?,2018
'2018-08-04 11:00','2018-08-04 12:00',30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,15,?,225,?,'1: Partly Cloudy','Bill Moses',?,?,?,?,2018
'2017-12-31 10:15','2017-12-31 15:45',330,660,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,16,?,?,?,?,?,?,?,?,'Laurie Goodrich','Bracken Brown',?,?,?,2017
'2017-12-21 10:00','2017-12-21 15:00',300,600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?,?,?,?,?,?,?,?,?,'Joe Scholtes',?,?,?,2017
'2017-12-20 09:30','2017-12-20 15:30',360,1080,0,0,0,0,0,9,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,17,?,?,?,?,?,?,?,?,?,'Bruce Eglinton-Woods','Joe Scholtes',?,?,2017
'2017-12-15 13:00','2017-12-15 14:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,-5,100,1,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-15 12:00','2017-12-15 13:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180,-6,100,32,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-15 11:00','2017-12-15 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157.5,-6,100,32,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-15 10:00','2017-12-15 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157.5,-7,100,77,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-15 09:00','2017-12-15 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,-6,100,77,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-15 08:30','2017-12-15 09:00',30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,-6,100,77,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-14 15:00','2017-12-14 16:00',60,120,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,15.5,315,-6,15,77,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-12-14 14:00','2017-12-14 15:00',60,120,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,9,15.5,315,-5,40,77,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,Paul,2017
'2017-12-14 13:00','2017-12-14 14:00',60,120,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,15.5,315,-3,80,77,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,Paul,2017
'2017-12-14 12:00','2017-12-14 13:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,24,315,-3,80,77,225,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich',?,?,Paul,2017
'2017-12-14 11:00','2017-12-14 12:00',60,120,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,24,315,-5,75,30,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-12-14 10:00','2017-12-14 11:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,15.5,315,-5,60,25,225,'2: Unaided eye',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-12-14 09:00','2017-12-14 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,-6,100,10,?,?,?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-12-14 08:00','2017-12-14 09:00',40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,270,-6,100,10,225,'1: Eye level to 30m',?,'Laurie Goodrich','Laurie Goodrich',?,?,?,2017
'2017-12-13 16:00','2017-12-13 17:00',15,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,292.5,-7,10,77,?,(none),?,?,'David Barber',?,'Bill Moses',?,2017
'2017-12-13 15:00','2017-12-13 16:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,292.5,-7,10,77,?,?,?,'David Barber','David Barber',?,'Bill Moses',?,2017
'2017-12-13 14:00','2017-12-13 15:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,24,292.5,-6,20,77,225,'0: Below eye level',?,'David Barber','David Barber',?,'Bill Moses',?,2017
'2017-12-13 13:00','2017-12-13 14:00',60,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,33.5,292.5,-5,60,77,225,'0: Below eye level',?,'David Barber','David Barber',?,'Bill Moses',?,2017
'2017-12-13 12:00','2017-12-13 13:00',60,120,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,33.5,292.5,-7,40,77,225,'0: Below eye level',?,'David Barber','David Barber',?,'Bill Moses',?,2017
'2017-12-13 11:00','2017-12-13 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,33.5,292.5,-7,40,77,225,'7: Variable',?,'David Barber','David Barber',?,?,?,2017
'2017-12-13 10:00','2017-12-13 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33.5,292.5,-7,50,51,225,'0: Below eye level',?,'David Barber','David Barber',?,?,?,2017
'2017-12-13 09:00','2017-12-13 10:00',60,120,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33.5,292.5,-8,80,51,225,'1: Eye level to 30m',?,'David Barber','David Barber',?,?,?,2017
'2017-12-13 08:00','2017-12-13 09:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,292.5,-9,60,51,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-13 07:30','2017-12-13 08:00',30,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,292.5,-9,20,51,?,?,?,'David Barber','David Barber',?,?,?,2017
'2017-12-12 14:00','2017-12-12 15:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,270,2,100,5,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 13:00','2017-12-12 14:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,3,100,7,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 12:00','2017-12-12 13:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,270,5,100,5,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 11:00','2017-12-12 12:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,3,100,7,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 10:00','2017-12-12 11:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,2,100,5,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 09:00','2017-12-12 10:00',60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,2,100,3,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-12 08:00','2017-12-12 09:00',45,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,225,2,98,3,?,?,?,'Laurie Goodrich','Rob Feldman',?,?,?,2017
'2017-12-11 15:00','2017-12-11 16:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,0,75,40,?,(none),?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 14:00','2017-12-11 15:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,315,0,75,33,?,'1: Eye level to 30m',?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 13:00','2017-12-11 14:00',60,180,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,315,1,90,33,225,'2: Unaided eye',?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 12:00','2017-12-11 13:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,1,75,33,?,(none),?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 11:00','2017-12-11 12:00',60,180,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,315,0,75,20,225,'2: Unaided eye',?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 10:00','2017-12-11 11:00',60,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,315,0,75,20,?,(none),?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
'2017-12-11 09:00','2017-12-11 10:00',60,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,-1,10,20,225,'1: Eye level to 30m',?,'Laurie Goodrich','Adam Carter','Brian Ferrence',?,?,2017
